"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.204606829E1,-3.014956713E-1,9.040288925E-1,1.678064346E0,1.929784400E0
1.205074887E1,-2.712386847E-1,9.050495625E-1,1.865592957E0,2.091201141E0
1.205542949E1,-2.419523001E-1,9.179042578E-1,2.026499748E0,2.237809280E0
1.206011006E1,-1.944077015E-1,9.545853138E-1,2.158434868E0,2.368093865E0
1.206479064E1,-1.045440435E-1,9.575695992E-1,2.280607224E0,2.475689460E0
1.206947121E1,-3.408443928E-2,9.505532980E-1,2.378800392E0,2.561914251E0
1.207415178E1,3.628075123E-2,9.790885448E-1,2.457820892E0,2.645905178E0
1.207883241E1,1.709702015E-1,1.017333031E0,2.546265602E0,2.747301553E0
1.208351298E1,2.864705920E-1,1.041272759E0,2.615492821E0,2.829684975E0
1.208819355E1,4.066730738E-1,1.046566606E0,2.663053513E0,2.890075892E0
1.209287413E1,5.221850872E-1,1.073908210E0,2.698549271E0,2.950953113E0
1.209755470E1,6.636716127E-1,1.050168633E0,2.781506538E0,3.046324472E0
1.210223532E1,8.118171692E-1,1.023815155E0,2.851987839E0,3.137049445E0
1.210691590E1,9.425655603E-1,9.541779757E-1,2.955414772E0,3.245514123E0
1.211159647E1,1.060935259E0,8.890788555E-1,3.067886353E0,3.365705202E0
1.211627704E1,1.169403672E0,8.024363518E-1,3.153519630E0,3.457758683E0
1.212095762E1,1.220044613E0,7.021894455E-1,3.216990471E0,3.511496343E0
1.212563824E1,1.211079955E0,6.115478277E-1,3.323055267E0,3.589345583E0
1.213031882E1,1.205096006E0,5.272656679E-1,3.438410759E0,3.681430974E0
1.213499939E1,1.118406415E0,3.873424530E-1,3.596479416E0,3.786229163E0
1.213967996E1,1.018374801E0,2.840131521E-1,3.654042244E0,3.803915802E0
1.214436053E1,8.694754243E-1,1.729329824E-1,3.683172226E0,3.788357293E0
1.214904116E1,6.410385370E-1,2.475094795E-2,3.645810127E0,3.701820430E0
1.215372173E1,4.122277498E-1,-9.934175014E-2,3.546992302E0,3.572247876E0
1.215840230E1,1.664106250E-1,-2.552654743E-1,3.408447266E0,3.422041163E0
1.216308288E1,-4.888784885E-2,-4.026956558E-1,3.220673561E0,3.246119530E0
1.216776345E1,-2.022408247E-1,-5.720140934E-1,2.993591309E0,3.054454190E0
1.217244408E1,-3.011366129E-1,-7.509148717E-1,2.724773407E0,2.842348769E0
1.217712465E1,-4.218138456E-1,-9.016314149E-1,2.390485764E0,2.589457147E0
1.218180522E1,-6.003916264E-1,-9.714266658E-1,2.052888870E0,2.349147204E0
1.218648579E1,-7.631194592E-1,-1.020066261E0,1.745405197E0,2.160862279E0
1.219116642E1,-8.845968246E-1,-1.044731855E0,1.472635269E0,2.010629461E0
1.219584699E1,-1.042198777E0,-1.011162162E0,1.222381592E0,1.898115899E0
1.220052757E1,-1.200833797E0,-9.380537271E-1,9.825172424E-1,1.813087625E0
1.220520814E1,-1.337237477E0,-8.343335390E-1,7.648153305E-1,1.751930083E0
1.220988871E1,-1.442855000E0,-7.363592386E-1,5.568714142E-1,1.712939360E0
1.221456934E1,-1.462912560E0,-6.315183640E-1,3.752727509E-1,1.636996713E0
1.221924991E1,-1.474338889E0,-5.426081419E-1,2.508115768E-1,1.590913323E0
1.222393048E1,-1.450929880E0,-4.472491741E-1,1.497831345E-1,1.525668486E0
1.222861105E1,-1.385451317E0,-3.924441338E-1,1.054735184E-1,1.443818691E0
1.223329163E1,-1.296507001E0,-3.536318541E-1,5.082511902E-2,1.344830504E0
1.223797225E1,-1.137804270E0,-3.281067610E-1,3.607177734E-2,1.184716749E0
1.224265282E1,-9.971647263E-1,-3.202705383E-1,5.876350403E-2,1.048982297E0
1.224733340E1,-8.208198547E-1,-3.186521530E-1,1.214513779E-1,8.888390550E-1
1.225201397E1,-6.844364405E-1,-3.614625931E-1,2.098207474E-1,8.019558549E-1
1.225669460E1,-4.966204762E-1,-4.202221632E-1,3.095874786E-1,7.204602493E-1
1.226137517E1,-3.144108653E-1,-4.784836769E-1,4.638433456E-1,7.368524076E-1
1.226605574E1,-2.044476271E-1,-5.753538609E-1,6.105756760E-1,8.635007548E-1
1.227073632E1,-9.951269627E-2,-6.467121840E-1,7.212162018E-1,9.738029756E-1
1.227541689E1,1.001071930E-2,-7.219952345E-1,8.222446442E-1,1.094286794E0
1.228009751E1,2.376139164E-2,-7.944104671E-1,9.400310516E-1,1.230979680E0
1.228477809E1,2.525401115E-2,-8.810383081E-1,9.981250763E-1,1.331585496E0
1.228945866E1,2.233088017E-3,-9.179964066E-1,1.027766228E0,1.378051453E0
1.229413923E1,6.967484951E-3,-9.269968271E-1,1.033764839E0,1.388539307E0
1.229881980E1,-1.824432611E-2,-9.107720852E-1,1.006620407E0,1.357616769E0
1.230350043E1,-6.666302681E-3,-9.058367014E-1,9.321441650E-1,1.299798951E0
1.230818100E1,-3.751522303E-2,-8.739807606E-1,8.510017395E-1,1.220431777E0
1.231286158E1,-2.747273445E-2,-8.674892187E-1,7.176961899E-1,1.126223831E0
1.231754215E1,-4.578578472E-2,-8.629043102E-1,5.658569336E-1,1.032905734E0
1.232222277E1,-6.858348846E-2,-8.648253679E-1,3.620157242E-1,9.400436141E-1
1.232690335E1,-6.484436989E-2,-8.346567154E-1,1.754703522E-1,8.553633552E-1
1.233158392E1,-8.239459991E-2,-8.178420067E-1,-4.637336731E-2,8.232890787E-1
1.233626449E1,-9.488815069E-2,-7.997993231E-1,-2.700510025E-1,8.494764637E-1
1.234094512E1,-9.291267395E-2,-7.848103046E-1,-4.622135162E-1,9.155333494E-1
1.234562569E1,-8.133322001E-2,-7.843397856E-1,-6.923103333E-1,1.049331973E0
1.235030626E1,-1.033576131E-1,-7.696408033E-1,-8.718986511E-1,1.167577415E0
1.235498684E1,-9.916734695E-2,-7.618361712E-1,-1.070428848E0,1.317591148E0
1.235966741E1,-1.262073517E-1,-7.297109365E-1,-1.247285843E0,1.450561381E0
1.236434803E1,-1.272096634E-1,-6.991084814E-1,-1.402615547E0,1.572343900E0
1.236902861E1,-1.741108298E-1,-6.984511614E-1,-1.522185326E0,1.683804256E0
1.237370918E1,-1.663141847E-1,-6.585355997E-1,-1.610776901E0,1.748122355E0
1.237838975E1,-1.804050207E-1,-6.464046240E-1,-1.685150146E0,1.813867670E0
1.238307032E1,-1.756395102E-1,-6.237292290E-1,-1.752497196E0,1.868457602E0
1.238775095E1,-2.046227455E-1,-5.932466984E-1,-1.769741058E0,1.877710182E0
1.239243152E1,-2.076677084E-1,-5.743986368E-1,-1.763175011E0,1.865970469E0
1.239711210E1,-1.990200281E-1,-5.792906284E-1,-1.802084923E0,1.903338297E0
1.240179267E1,-2.145453691E-1,-5.555793047E-1,-1.843338966E0,1.937162003E0
1.240647329E1,-2.135044336E-1,-5.823023319E-1,-1.896452427E0,1.995292449E0
1.241115387E1,-2.077890635E-1,-5.807116032E-1,-1.963752747E0,2.058331147E0
1.241583444E1,-2.021379471E-1,-6.155359745E-1,-1.985432148E0,2.088464771E0
1.242051501E1,-2.012627125E-1,-6.294890642E-1,-2.054716587E0,2.158384445E0
1.242519559E1,-2.388439178E-1,-6.297955513E-1,-2.118985176E0,2.223462847E0
1.242987621E1,-2.071201801E-1,-6.310125589E-1,-2.180567741E0,2.279462940E0
1.243455678E1,-2.141152620E-1,-6.115486622E-1,-2.218014240E0,2.310719429E0
1.243923736E1,-1.859861612E-1,-5.973374844E-1,-2.298389435E0,2.382015306E0
1.244391793E1,-1.945482492E-1,-6.100797653E-1,-2.345120430E0,2.430974326E0
1.244859850E1,-1.638262272E-1,-6.012539864E-1,-2.389536858E0,2.469459816E0
1.245327913E1,-1.298416853E-1,-5.686248541E-1,-2.412504673E0,2.482009646E0
1.245795970E1,-1.023504734E-1,-5.619667768E-1,-2.459579468E0,2.525037314E0
1.246264027E1,-5.041366816E-2,-5.335559845E-1,-2.475753307E0,2.533096517E0
1.246732085E1,1.154869795E-2,-4.954745770E-1,-2.468212128E0,2.517478805E0
1.247200147E1,8.804303408E-2,-4.591423273E-1,-2.429964542E0,2.474528426E0
1.247668204E1,1.552355289E-1,-3.937345743E-1,-2.363370419E0,2.400967455E0
1.248136262E1,2.107954025E-1,-3.374900818E-1,-2.289967060E0,2.324281264E0
1.248604319E1,2.766628265E-1,-2.712130547E-1,-2.245578289E0,2.278754198E0
1.249072376E1,3.411985040E-1,-2.189040184E-1,-2.167974472E0,2.205549523E0
1.249540439E1,4.121884108E-1,-1.787750721E-1,-2.056978703E0,2.105474102E0
1.250008496E1,4.993975163E-1,-1.817364693E-1,-1.989119530E0,2.058888663E0
1.250476553E1,5.481348038E-1,-1.535272598E-1,-1.921327114E0,2.003876309E0
1.250944611E1,5.927125216E-1,-1.285443306E-1,-1.867643833E0,1.963651004E0
1.251412673E1,5.995163321E-1,-1.419191360E-1,-1.818686485E0,1.920203480E0
1.251880730E1,5.881713629E-1,-1.413443089E-1,-1.774334908E0,1.874616795E0
1.252348788E1,5.275524259E-1,-1.196465492E-1,-1.717871666E0,1.801030238E0
1.252816845E1,4.605491161E-1,-9.837484360E-2,-1.654103756E0,1.719837880E0
1.253284908E1,3.750167191E-1,-1.206169128E-1,-1.604548931E0,1.652199519E0
1.253752965E1,3.256883621E-1,-1.166939735E-1,-1.543004036E0,1.581313330E0
1.254221022E1,2.789662182E-1,-1.489799023E-1,-1.500507355E0,1.533473014E0
1.254689079E1,2.323089540E-1,-1.862323284E-1,-1.474688530E0,1.504445476E0
1.255157137E1,1.616972685E-1,-2.115316391E-1,-1.444073677E0,1.468414256E0
1.255625199E1,1.175249219E-1,-2.321224213E-1,-1.408638954E0,1.432465228E0
1.256093257E1,4.012197256E-2,-2.528536320E-1,-1.389877319E0,1.413259953E0
1.256561314E1,-4.888856411E-2,-2.715895176E-1,-1.354234695E0,1.382064603E0
1.257029371E1,-1.473206282E-1,-2.377200127E-1,-1.270793915E0,1.301203806E0
1.257497428E1,-2.721124291E-1,-2.038023472E-1,-1.180279732E0,1.228267404E0
1.257965491E1,-4.042221904E-1,-1.529524326E-1,-1.082750320E0,1.165820862E0
1.258433548E1,-5.123824477E-1,-1.144933701E-1,-9.875898361E-1,1.118471363E0
1.258901605E1,-6.039744020E-1,-6.885623932E-2,-8.686370850E-1,1.060215377E0
1.259369663E1,-6.863691807E-1,-5.396223068E-2,-7.355775833E-1,1.007516231E0
1.259837725E1,-7.762596011E-1,-1.499891281E-2,-6.266136169E-1,9.977216850E-1
1.260305782E1,-7.970448732E-1,3.407096863E-2,-5.298700333E-1,9.577074778E-1
1.260773840E1,-8.490645885E-1,6.219887733E-2,-4.429454803E-1,9.596770678E-1
1.261241897E1,-8.749458790E-1,1.079218388E-1,-3.539619446E-1,9.499823539E-1
1.261709954E1,-8.652340174E-1,1.359634399E-1,-2.296361923E-1,9.054549921E-1
1.262178017E1,-8.271923065E-1,1.584048271E-1,-9.633922577E-2,8.477148386E-1
1.262646074E1,-7.538087368E-1,2.067289352E-1,5.534934998E-2,7.835993969E-1
1.263114132E1,-6.834952235E-1,1.953904629E-1,2.252521515E-1,7.457088475E-1
1.263582189E1,-6.159509420E-1,2.249221802E-1,4.324531555E-1,7.854942914E-1
1.264050251E1,-5.126355886E-1,1.996326447E-1,5.789470673E-1,7.986414378E-1
1.264518309E1,-3.970697224E-1,1.840629578E-1,7.771644592E-1,8.919238384E-1
1.264986366E1,-2.472165525E-1,1.375234127E-1,9.529895782E-1,9.940914692E-1
1.265454423E1,-1.079670489E-1,5.978012085E-2,1.099380493E0,1.106285684E0
1.265922486E1,-1.213061810E-2,-6.053686142E-3,1.199645042E0,1.199721646E0
1.266390543E1,4.112526774E-2,-8.437967300E-2,1.282683372E0,1.286113467E0
1.266858600E1,3.797720373E-2,-7.951188087E-2,1.362839699E0,1.365685341E0
1.267326658E1,-2.807015181E-2,4.348754883E-4,1.385409355E0,1.385693763E0
1.267794715E1,-1.239335537E-1,1.055006981E-1,1.431613922E0,1.440835988E0
1.268262777E1,-2.097413838E-1,1.709082127E-1,1.503858566E0,1.528002504E0
1.268730835E1,-2.704156041E-1,2.401816845E-1,1.644962311E0,1.684254388E0
1.269198892E1,-2.999997139E-1,2.512903214E-1,1.763973236E0,1.806861431E0
1.269666949E1,-2.778548300E-1,2.475950718E-1,1.868001938E0,1.904714642E0
1.270135012E1,-2.092198730E-1,1.961793900E-1,1.933030128E0,1.954191594E0
1.270603069E1,-8.445927501E-2,1.473238468E-1,1.992582321E0,1.999805488E0
1.271071126E1,5.126698315E-2,7.977414131E-2,2.049019814E0,2.051212913E0
1.271539184E1,1.698684692E-1,3.685808182E-2,2.135781288E0,2.142842861E0
1.272007241E1,2.744443417E-1,-4.379105568E-2,2.202745438E0,2.220208282E0
1.272475303E1,3.752715290E-1,-8.099293709E-2,2.273922920E0,2.306103645E0
1.272943361E1,4.227992296E-1,-1.395809650E-1,2.401997566E0,2.442915132E0
1.273411418E1,4.459494948E-1,-2.098393440E-1,2.505659103E0,2.553670113E0
1.273879475E1,4.429528713E-1,-2.256722450E-1,2.618641853E0,2.665411856E0
1.274347538E1,3.805275559E-1,-2.569905519E-1,2.731537819E0,2.769863574E0
1.274815595E1,2.969508171E-1,-3.065457344E-1,2.854011536E0,2.885746337E0
1.275283652E1,2.278302908E-1,-3.870075941E-1,2.981446266E0,3.015079329E0
1.275751710E1,1.535757780E-1,-4.800566435E-1,3.075769424E0,3.116792815E0
1.276219772E1,2.137255669E-2,-5.772174597E-1,3.156356812E0,3.208773146E0
1.276687829E1,-5.958998203E-2,-6.980203390E-1,3.153952599E0,3.230820384E0
1.277155887E1,-1.350799501E-1,-8.073433638E-1,3.159580231E0,3.263892942E0
1.277623944E1,-2.102668285E-1,-9.225841165E-1,3.080101013E0,3.222172535E0
1.278092001E1,-2.900408208E-1,-1.041863561E0,2.984973907E0,3.174850010E0
1.278560064E1,-3.504995704E-1,-1.113172770E0,2.802585602E0,3.035867194E0
1.279028121E1,-3.845490217E-1,-1.141703844E0,2.597588539E0,2.863360235E0
1.279496178E1,-3.637204170E-1,-1.168097019E0,2.403415680E0,2.696877846E0
1.279964236E1,-3.695221543E-1,-1.146854281E0,2.181756020E0,2.492364479E0
1.280432298E1,-3.519458771E-1,-1.106915236E0,1.939813614E0,2.260974147E0
1.280900355E1,-3.139926791E-1,-1.038398027E0,1.687060356E0,2.005750361E0
1.281368413E1,-3.231624365E-1,-9.311402440E-1,1.413792610E0,1.723445868E0
1.281836470E1,-2.532721758E-1,-8.442928195E-1,1.162897110E0,1.459214463E0
1.282304527E1,-2.028946877E-1,-7.625744939E-1,9.460935593E-1,1.231981792E0
1.282772590E1,-1.079004407E-1,-7.091453075E-1,7.082138062E-1,1.008016055E0
1.283240647E1,5.249744654E-2,-6.705286503E-1,4.656934738E-1,8.180678849E-1
1.283708704E1,2.089596093E-1,-6.172914505E-1,2.542533875E-1,6.995410197E-1
1.284176762E1,3.258932531E-1,-5.777803659E-1,1.048727036E-1,6.715912802E-1
1.284644824E1,4.654847383E-1,-5.293948650E-1,-4.007911682E-2,7.060745714E-1
1.285112882E1,5.611658692E-1,-4.740912914E-1,-1.233043671E-1,7.448984175E-1
1.285580939E1,6.659333110E-1,-4.137448072E-1,-1.497297287E-1,7.981672330E-1
1.286048996E1,7.829611897E-1,-3.506809473E-1,-1.313323975E-1,8.679018090E-1
1.286517059E1,8.388195634E-1,-2.896829844E-1,-1.230802536E-1,8.959259122E-1
1.286985116E1,9.418882728E-1,-2.433454990E-1,-7.460784912E-2,9.756725278E-1
1.287453173E1,9.996472597E-1,-2.288850546E-1,-6.229782104E-2,1.027406458E0
1.287921230E1,1.046548605E0,-2.086147070E-1,-6.921958923E-2,1.069380863E0
1.288389293E1,1.080720425E0,-2.289065123E-1,-8.081150055E-2,1.107648557E0
1.288857350E1,1.073481441E0,-2.178556919E-1,-7.081508636E-2,1.097651257E0
1.289325408E1,1.066048145E0,-1.934932470E-1,-1.202650070E-1,1.090120157E0
1.289793465E1,1.079803109E0,-1.892162561E-1,-2.100000381E-1,1.116188856E0
1.290261522E1,1.083794355E0,-1.912556887E-1,-3.111839294E-1,1.143688935E0
1.290729585E1,1.106790543E0,-1.614534855E-1,-4.763660431E-1,1.215720832E0
1.291197642E1,1.105884671E0,-1.477882862E-1,-6.456909180E-1,1.289084576E0
1.291665699E1,1.104835987E0,-1.406819820E-1,-8.119964600E-1,1.378329507E0
1.292133756E1,1.103267193E0,-9.438204765E-2,-1.004039764E0,1.494724830E0
1.292601819E1,1.060160875E0,-1.837742329E-2,-1.207485199E0,1.606953427E0
1.293069876E1,1.008455873E0,1.605868340E-2,-1.355512619E0,1.689572605E0
1.293537934E1,9.356063604E-1,1.001091003E-1,-1.531918526E0,1.797819641E0
1.294005991E1,8.410423398E-1,1.530566216E-1,-1.636428833E0,1.846260510E0
1.294474053E1,7.676489353E-1,2.037686110E-1,-1.822118759E0,1.987692961E0
1.294942111E1,6.935979128E-1,2.359497547E-1,-1.950370789E0,2.083433840E0
1.295410168E1,6.354637146E-1,2.926995754E-1,-2.049955845E0,2.166057742E0
1.295878225E1,5.644487739E-1,3.263341188E-1,-2.130501270E0,2.228033222E0
1.296346288E1,4.900870323E-1,3.612214327E-1,-2.189723969E0,2.272786237E0
1.296814345E1,3.981786370E-1,3.924111128E-1,-2.261074066E0,2.329160501E0
1.297282402E1,3.080619574E-1,4.268749952E-1,-2.313419342E0,2.372558426E0
1.297750460E1,2.316486239E-1,4.290841818E-1,-2.327724934E0,2.378250972E0
1.298218517E1,1.620728672E-1,4.463900328E-1,-2.327833176E0,2.375781760E0
1.298686579E1,9.241202474E-2,4.401885271E-1,-2.332803249E0,2.375768701E0
1.299154637E1,3.492146730E-2,4.315555096E-1,-2.299512863E0,2.339918604E0
1.299622694E1,-1.266509295E-2,4.107130766E-1,-2.287707806E0,2.324317672E0
1.300090751E1,-3.337216377E-2,3.986351490E-1,-2.278131485E0,2.312986543E0
1.300558814E1,-8.459866047E-2,3.953367472E-1,-2.289905071E0,2.325320045E0
1.301026871E1,-9.937804937E-2,3.553681374E-1,-2.279980183E0,2.309647623E0
1.301494928E1,-1.205020547E-1,3.569639921E-1,-2.269755363E0,2.300811476E0
1.301962986E1,-1.602168083E-1,3.527207375E-1,-2.276052952E0,2.308787211E0
1.302431048E1,-1.779978871E-1,4.118909836E-1,-2.289291859E0,2.332851184E0
1.302899105E1,-1.620023251E-1,4.413325787E-1,-2.307098866E0,2.354511494E0
1.303367163E1,-1.649727821E-1,4.964418411E-1,-2.324765205E0,2.382898189E0
1.303835220E1,-1.723433137E-1,5.697156191E-1,-2.315937042E0,2.391201056E0
1.304303283E1,-1.459473968E-1,6.164002419E-1,-2.314229488E0,2.399355752E0
1.304771340E1,-1.045671105E-1,6.720507145E-1,-2.326719761E0,2.424089786E0
1.305239397E1,-5.307692289E-2,7.136539221E-1,-2.329658031E0,2.437093684E0
1.305707454E1,1.763164997E-3,7.197580338E-1,-2.280022144E0,2.390931976E0
1.306175512E1,4.793637991E-2,7.793352604E-1,-2.259226799E0,2.390348735E0
1.306643574E1,1.383812726E-1,8.444460630E-1,-2.185945511E0,2.347465933E0
1.307111632E1,1.439609826E-1,8.962486982E-1,-2.129600525E0,2.314991337E0
1.307579689E1,1.770509779E-1,9.493595362E-1,-2.075881481E0,2.289522767E0
1.308047746E1,1.753425002E-1,9.634537697E-1,-1.991386890E0,2.219146211E0
1.308515809E1,1.722337604E-1,1.017320633E0,-1.864187241E0,2.130680597E0
1.308983866E1,1.912231445E-1,1.034755707E0,-1.744603634E0,2.037382513E0
1.309451923E1,1.938714981E-1,1.052076340E0,-1.618372917E0,1.939995279E0
1.309919980E1,1.729977727E-1,1.064185381E0,-1.471102715E0,1.823886496E0
1.310388043E1,1.571633220E-1,1.082957864E0,-1.298029900E0,1.697757246E0
1.310856100E1,1.439132094E-1,1.093858123E0,-1.125436783E0,1.576021750E0
1.311324158E1,1.092788577E-1,1.101390362E0,-9.269809723E-1,1.443709223E0
1.311792215E1,1.081421971E-1,1.102556705E0,-7.384357452E-1,1.331395273E0
1.312260277E1,8.297526836E-2,1.080482960E0,-5.406484604E-1,1.211044623E0
1.312728335E1,8.428710699E-2,1.029151797E0,-3.166542053E-1,1.080059084E0
1.313196392E1,6.173217297E-2,9.604203701E-1,-1.477289200E-1,9.736744745E-1
1.313664449E1,4.880225658E-2,9.002293348E-1,-1.701259613E-2,9.017116745E-1
1.314132512E1,2.407366037E-2,8.556061983E-1,1.066350937E-1,8.625616215E-1
1.314600569E1,-2.406543493E-2,8.162629604E-1,2.090339661E-1,8.429469525E-1
1.315068626E1,-7.886856794E-2,8.277423382E-1,2.925691605E-1,8.814614813E-1
1.315536684E1,-1.066700220E-1,7.986695766E-1,3.597574234E-1,8.824267618E-1
1.316004746E1,-1.383385062E-1,8.053638935E-1,3.796062469E-1,9.010268842E-1
1.316472803E1,-1.261864305E-1,7.766158581E-1,3.807563782E-1,8.740884542E-1
1.316940861E1,-1.606730223E-1,7.553547621E-1,2.963838577E-1,8.271759352E-1
1.317408918E1,-1.745218635E-1,7.413733006E-1,2.509374619E-1,8.019113800E-1
1.317876975E1,-1.872612238E-1,7.115449905E-1,1.820745468E-1,7.579671366E-1
1.318345038E1,-2.205970287E-1,7.282391787E-1,9.455680847E-2,7.667700701E-1
1.318813095E1,-2.365911007E-1,7.463481426E-1,2.655887604E-2,7.834004550E-1
1.319281152E1,-2.668697834E-1,7.734392881E-1,-5.074119568E-2,8.197575755E-1
1.319749210E1,-2.806060314E-1,8.075287342E-1,-8.724689484E-2,8.593337082E-1
1.320217272E1,-2.828562260E-1,8.510133028E-1,-1.547384262E-1,9.100413544E-1
1.320685329E1,-2.833900452E-1,8.611869812E-1,-1.576652527E-1,9.202234871E-1
1.321153387E1,-2.707867622E-1,9.029829502E-1,-1.679382324E-1,9.575525724E-1
1.321621444E1,-2.596555948E-1,8.974871635E-1,-1.473474503E-1,9.458411641E-1
1.322089506E1,-2.526661158E-1,9.023689032E-1,-1.031951904E-1,9.427401820E-1
1.322557564E1,-2.597345114E-1,9.581257105E-1,-4.271411896E-2,9.936253768E-1
1.323025621E1,-2.524185181E-1,9.810043573E-1,7.705402374E-2,1.015884826E0
1.323493678E1,-2.476410866E-1,1.018687606E0,2.010650635E-1,1.067463211E0
1.323961741E1,-2.433468103E-1,1.049613953E0,3.412132263E-1,1.130191836E0
1.324429798E1,-2.157537937E-1,1.071006298E0,5.190372467E-1,1.209546962E0
1.324897855E1,-2.152692080E-1,1.090213537E0,7.081384659E-1,1.317712592E0
1.325365913E1,-1.723252535E-1,1.070854187E0,9.325265884E-1,1.430395232E0
1.325833975E1,-1.226569414E-1,1.096290231E0,1.161173820E0,1.601630930E0
1.326302033E1,-7.103288174E-2,1.039888859E0,1.351047516E0,1.706383280E0
1.326770090E1,-2.802848816E-3,1.028073549E0,1.559662819E0,1.868017984E0
1.327238147E1,6.074500084E-2,9.746139050E-1,1.748824120E0,2.002984778E0
1.327706204E1,1.080023050E-1,9.700304270E-1,1.937788010E0,2.169711017E0
1.328174267E1,1.227008104E-1,9.567875862E-1,2.078849792E0,2.291749208E0
1.328642324E1,1.387676001E-1,9.971699715E-1,2.200784683E0,2.420135868E0
1.329110382E1,1.880331039E-1,1.026297927E0,2.258362770E0,2.487739191E0
1.329578444E1,2.348657250E-1,1.087499857E0,2.261208534E0,2.520095610E0
1.330046501E1,2.560474277E-1,1.166089416E0,2.228653908E0,2.528284606E0
1.330514559E1,3.130718470E-1,1.179201245E0,2.263274193E0,2.571174757E0
1.330982616E1,3.859960437E-1,1.166310549E0,2.312097549E0,2.618218539E0
1.331450678E1,5.482882857E-1,1.106232047E0,2.386929512E0,2.687341043E0
1.331918736E1,7.322183847E-1,1.004633904E0,2.446872711E0,2.744561733E0
1.332386793E1,9.227983952E-1,8.936585188E-1,2.560977936E0,2.865098674E0
1.332854850E1,1.074276447E0,7.768391371E-1,2.654838562E0,2.967442791E0
1.333322913E1,1.251013517E0,6.313092709E-1,2.780838966E0,3.113944697E0
1.333790970E1,1.391277075E0,5.432012081E-1,2.941382408E0,3.298855850E0
1.334259027E1,1.505024314E0,4.790982008E-1,3.153196335E0,3.526652860E0
1.334727085E1,1.619331241E0,3.910137415E-1,3.378119469E0,3.766539069E0
1.335195142E1,1.728251457E0,3.358659744E-1,3.568575859E0,3.979245244E0
1.335663204E1,1.744708776E0,2.866073847E-1,3.744007111E0,4.140500181E0
1.336131262E1,1.729845047E0,1.799428463E-1,3.895213127E0,4.265844421E0
1.336599319E1,1.617849588E0,1.174765825E-1,4.070333481E0,4.381649539E0
1.337067376E1,1.505191565E0,-6.743371487E-2,4.202779770E0,4.464695594E0
1.337535439E1,1.344299793E0,-2.345569134E-1,4.278418541E0,4.490770991E0
1.338003496E1,1.149964809E0,-4.837841988E-1,4.280934334E0,4.459020631E0
1.338471553E1,9.291868210E-1,-7.253285646E-1,4.129317284E0,4.294269543E0
1.338939611E1,7.181420922E-1,-9.867439270E-1,3.838315964E0,4.027661987E0
1.339407673E1,5.286759138E-1,-1.256769180E0,3.479902267E0,3.737470640E0
1.339875730E1,3.414086103E-1,-1.487822175E0,3.123485565E0,3.476540916E0
1.340343788E1,1.464750767E-1,-1.632565975E0,2.742848396E0,3.195300289E0
1.340811845E1,-6.603288651E-2,-1.650349140E0,2.285433769E0,2.819790797E0
1.341279908E1,-2.463629246E-1,-1.662948728E0,1.823007584E0,2.479808422E0
