t;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
2219;0.11964113;2.300699;11.881561;-0.3522399;-0.4723512;-0.56275916;12.656251;-24.31875;-29.6625
2228;-0.049052864;2.0338993;12.425928;-0.46983138;-0.54840386;-0.67576915;12.468751;-24.675001;-29.6625
2238;-0.2536392;1.7910278;12.973885;-0.5522981;-0.62964886;-0.75212723;12.50625;-24.69375;-29.643751
2247;-0.3684947;1.5182459;13.393825;-0.5938369;-0.72738725;-0.77472925;12.056251;-25.275002;-29.456251
2256;-0.28115666;1.2933207;13.592429;-0.5803979;-0.8352049;-0.74388057;12.0375;-25.35;-29.38125
2266;-0.06460621;1.134198;13.359129;-0.50587237;-0.92439115;-0.6711877;12.187501;-25.275002;-29.362501
2275;0.26799613;1.0013963;12.790833;-0.3748419;-0.9665408;-0.5450441;12.093751;-25.556252;-29.2875
2284;0.64965135;0.7932207;12.101701;-0.19738568;-0.8965968;-0.36606073;12.187501;-25.650002;-29.306252
2294;0.9667004;0.54675996;11.395818;-0.007101303;-0.73807734;-0.15195261;12.168751;-25.95;-29.19375
2303;1.1964114;0.4103691;10.943574;0.17829616;-0.5065596;0.0481056;12.187501;-25.95;-29.250002
2313;1.3052847;0.5455636;10.786844;0.35453063;-0.23808455;0.18371758;12.31875;-25.95;-29.250002
2322;1.3399807;0.9379865;10.660025;0.5014436;-0.028863361;0.24388777;12.900001;-25.48125;-29.362501
2331;1.3615161;1.3483555;10.506885;0.59215707;0.051159926;0.25671592;13.218751;-25.3875;-29.681252
2341;1.4045869;1.6319051;10.347761;0.623922;0.024587307;0.24541493;13.650001;-25.10625;-29.75625
2350;1.442872;1.8388842;10.103694;0.60620695;-0.054825112;0.2121228;13.743751;-25.06875;-29.831251
2359;1.4811572;1.9381863;9.724431;0.5579486;-0.13820815;0.15714496;13.875001;-24.862501;-29.925001
2369;1.4177474;1.9537396;9.206385;0.4956404;-0.19471315;0.08720095;14.156251;-24.54375;-30.16875
2378;1.274178;1.9070797;8.647661;0.4324159;-0.18952079;0.012064579;14.493751;-24.2625;-30.187502
2387;1.0827522;1.8687944;8.103293;0.37988153;-0.115911596;-0.058490302;14.94375;-23.962502;-30.206251
2397;0.83748794;1.8771694;7.648658;0.34139705;0.007788526;-0.117744185;14.868751;-23.98125;-29.98125
2406;0.58504516;1.9776679;7.2969127;0.31329727;0.15042545;-0.15683953;15.000001;-23.925001;-29.681252
2415;0.33140594;2.1415763;7.0193453;0.2870301;0.28634286;-0.17150028;15.000001;-23.90625;-29.7
2425;0.124426775;2.333002;6.8075805;0.26229006;0.3904953;-0.1583667;15.000001;-23.94375;-29.5125
2434;-0.08135597;2.507678;6.7130637;0.23602287;0.46318823;-0.12232567;15.4125;-23.625;-29.550001
2444;-0.2428715;2.635694;6.695118;0.20517421;0.5031999;-0.08261946;15.750001;-23.53125;-29.475
2453;-0.3397808;2.6979074;6.6628146;0.16760603;0.5053379;-0.055130545;15.900001;-23.5125;-29.325
2462;-0.46181476;2.7062824;6.678368;0.12942697;0.4809033;-0.04780017;15.993751;-23.400002;-29.437502
2472;-0.6017949;2.678765;6.7537417;0.0900262;0.43783733;-0.056046844;16.21875;-23.456251;-29.7
2481;-0.7585248;2.6608188;6.835098;0.05459604;0.38224864;-0.075289086;16.181252;-23.38125;-29.868752
2490;-0.849452;2.5938199;6.896115;0.020387612;0.32177302;-0.1018617;16.0125;-23.56875;-29.8875
2500;-0.8566305;2.6321049;7.066005;-0.012599086;0.26526803;-0.12965605;16.368752;-23.0625;-30.056252
2509;-0.8530413;2.5316064;7.172486;-0.047112945;0.21395539;-0.15012002;16.125;-23.400002;-29.8875
2518;-0.8147561;2.4251258;7.196414;-0.08315397;0.15897755;-0.15347977;15.900001;-23.325;-29.812502
2528;-0.9128618;2.6368906;7.2323065;-0.11766783;0.12599087;-0.15042545;15.88125;-23.362501;-30.13125
2537;-0.99661064;2.7948167;7.4859457;-0.1503491;0.13790272;-0.1357647;15.562501;-23.5125;-30.056252
2547;-0.9774681;2.8546374;7.7383885;-0.18577924;0.1754709;-0.099418245;15.4875;-23.475;-29.868752
2556;-0.9200403;2.8522446;7.856833;-0.21998768;0.19104797;-0.04657844;15.187501;-23.75625;-29.775002
2565;-0.8458628;2.78046;7.8987074;-0.2511418;0.1999055;0.013591741;15.262501;-23.6625;-29.737501
2575;-0.8243274;2.705086;7.9764743;-0.27924156;0.22495095;0.07620538;14.981251;-23.737501;-29.831251
2584;-0.81954175;2.6751757;8.151151;-0.30092725;0.27015495;0.13179408;15.000001;-23.625;-30.16875
2593;-0.82313097;2.6775684;8.300702;-0.3171152;0.31627524;0.1800524;15.13125;-23.56875;-30.31875
2603;-0.8111669;2.6943183;8.385647;-0.32505643;0.34101525;0.22556181;14.887501;-23.737501;-30.206251
2612;-0.8063812;2.7194428;8.397611;-0.32169667;0.34834564;0.27320927;15.000001;-23.550001;-30.16875
2621;-0.7932207;2.6620152;8.402397;-0.31039566;0.35873035;0.32299474;14.887501;-23.643751;-30.13125
2631;-0.75613195;2.5950162;8.41795;-0.2945132;0.3856084;0.36178467;15.13125;-23.493752;-30.075
2640;-0.782453;2.5950162;8.423932;-0.28260133;0.41981682;0.38683012;15.1125;-23.400002;-30.112501
2650;-0.8877372;2.5627131;8.463413;-0.27068946;0.45891216;0.4072941;15.187501;-23.5125;-30.225
2659;-1.0049855;2.5328028;8.590233;-0.26305366;0.49403688;0.432645;15.093751;-23.493752;-30.225
2668;-1.0875379;2.5004997;8.803194;-0.2529744;0.5056433;0.46563166;15.0375;-23.71875;-30.187502
2678;-1.1353943;2.4837499;9.075976;-0.24717116;0.4741838;0.5074759;14.887501;-23.737501;-30.093752
2687;-1.0241281;2.4885356;9.2793665;-0.23220497;0.39385507;0.5603157;14.75625;-23.85;-30.243752
2696;-0.8470592;2.4418755;9.468399;-0.20838125;0.2753473;0.6204859;14.625001;-23.7;-30.31875
2706;-0.4941179;2.3030918;9.646665;-0.17722714;0.15042545;0.6815724;14.400001;-23.550001;-30.73125
2715;-0.032303106;2.0817556;9.772287;-0.1344666;0.034666575;0.7347176;14.343751;-23.475;-30.73125
2724;0.4211368;1.7802601;9.931411;-0.08834632;-0.06093376;0.766788;14.2875;-23.2875;-30.825
2734;0.80757767;1.5373886;10.1348;-0.04405862;-0.12202024;0.7686206;14.08125;-23.25;-30.900002
2743;1.079163;1.4189439;10.425529;-0.0077121677;-0.14553854;0.7353285;14.025001;-22.987501;-31.218752
2753;1.1760724;1.4919249;10.691132;0.017027855;-0.12812889;0.6687442;14.137501;-22.725;-31.462502
2762;1.1138589;1.8448663;10.796415;0.034437504;-0.0707076;0.5905535;13.9875;-22.706251;-31.462502
2771;1.0935199;2.2660031;10.815558;0.053985175;0.041080657;0.5261073;14.1;-22.63125;-31.63125
2781;1.0683953;2.6285157;10.829915;0.08727731;0.19746204;0.5044216;14.26875;-22.66875;-31.462502
2790;1.0025927;2.9072795;10.654043;0.13614649;0.35567603;0.53863;14.306251;-22.44375;-31.44375
2799;0.8327023;3.0927234;10.552348;0.19204062;0.4922043;0.60979575;14.475;-22.425001;-31.1625
2809;0.79441714;3.1800613;10.829915;0.23846634;0.6082686;0.6733257;14.587501;-22.518751;-30.88125
2818;0.78843504;3.1166515;11.350354;0.26381722;0.64553136;0.6959277;14.868751;-22.518751;-30.6375
2827;0.73818576;2.9300113;12.005987;0.2589303;0.5401572;0.662941;14.94375;-22.650002;-30.712502
2837;0.64845496;2.6452653;12.807583;0.2183078;0.30039275;0.56306463;15.3;-22.743752;-30.675001
2846;0.45702913;2.3641088;13.54218;0.13736822;-0.044745844;0.39354962;15.337501;-22.987501;-30.45
2855;0.3900301;2.099702;14.08535;0.017027855;-0.43631017;0.16722423;15.450001;-22.931252;-30.31875
2865;0.3074777;1.8508483;14.129618;-0.13202316;-0.7884737;-0.08659008;15.6;-23.15625;-30.281252
2874;0.24646074;1.6689938;13.799408;-0.29909468;-1.0477858;-0.31291547;15.656251;-23.400002;-30.300001
2884;0.17706887;1.5529419;13.403396;-0.45058912;-1.1177298;-0.4561633;16.050001;-23.23125;-30.393751
2893;0.11724831;1.3543376;13.085151;-0.5632937;-0.9952514;-0.47815442;16.1625;-23.325;-30.2625
2902;0.13280165;1.0779666;12.602997;-0.6259073;-0.74052083;-0.37705627;16.29375;-23.34375;-29.85
2912;0.11006984;0.8003992;12.02513;-0.6387355;-0.43417215;-0.18890993;16.237501;-23.587502;-29.75625
2921;0.050249275;0.6472585;11.569298;-0.6121629;-0.09483676;0.027336199;16.5375;-23.2875;-30.000002
2930;-0.05742774;0.6113662;11.279766;-0.5492438;0.23411393;0.2206749;16.743752;-23.1375;-30.16875
2940;-0.148355;0.66759753;11.07518;-0.46219558;0.48640108;0.35475972;16.893751;-23.1375;-30.2625
2949;-0.16869399;0.76570326;10.9017;-0.3653735;0.64278245;0.4149299;17.0625;-23.00625;-30.243752
2958;-0.2009971;0.91525465;10.687542;-0.2596939;0.6995929;0.40973756;17.118752;-22.81875;-30.562502
2968;-0.17706887;1.0456635;10.44826;-0.14882194;0.6815724;0.35537058;16.9125;-22.706251;-30.6
2977;-0.11246266;1.1222339;10.158729;-0.037033677;0.6195696;0.27107126;16.800001;-22.575;-30.806252
2987;-0.059820566;1.1653047;9.792626;0.07078396;0.53496486;0.17730351;16.85625;-22.237501;-31.031252
2996;-0.02632105;1.1892328;9.345169;0.16119194;0.44516772;0.083230324;16.66875;-22.181252;-31.031252
3005;-0.013160525;1.1844472;8.805588;0.23938264;0.3773617;0.0013744457;16.331251;-22.21875;-31.1625
3015;-0.021535404;1.160519;8.331808;0.30291256;0.3593412;-0.06276636;16.087502;-22.050001;-31.368752
3024;-0.11964113;1.1497513;7.944171;0.34353507;0.39477137;-0.10613775;15.975;-21.88125;-31.44375
3033;-0.2536392;1.1820544;7.60798;0.36125016;0.46043932;-0.13179408;15.76875;-21.91875;-31.143751
3043;-0.4139583;1.166501;7.331609;0.35544693;0.534354;-0.14645483;15.675;-21.712502;-31.218752
3052;-0.57547385;1.1880364;7.112665;0.3267363;0.6003274;-0.15409064;15.6;-21.806252;-31.218752
3061;-0.7968099;1.2335001;7.0169525;0.27328563;0.64919657;-0.159283;15.39375;-21.825;-31.218752
3071;-1.026521;1.2993027;7.0169525;0.20395248;0.6696605;-0.15867212;15.243751;-21.88125;-31.275002
3080;-1.2526426;1.416551;7.099505;0.115071654;0.64553136;-0.15073088;15.262501;-21.7875;-31.35
3090;-1.4871392;1.5158532;7.1509504;0.013973532;0.5700896;-0.12904519;15.150001;-21.84375;-31.25625
3099;-1.672583;1.5409778;7.140183;-0.088651754;0.45799586;-0.0923933;14.83125;-22.125;-31.29375
3108;-1.774278;1.5397813;7.1820574;-0.1882227;0.3349066;-0.046273008;14.587501;-22.3875;-31.1625
3118;-1.8137596;1.5194423;7.2729845;-0.26855144;0.22311836;0.00320704;14.418751;-22.35;-31.218752
3127;-1.9477576;1.5625132;7.3579297;-0.3256673;0.12018765;0.05177079;14.231251;-22.087502;-31.48125
3136;-1.969293;1.6187445;7.5625157;-0.35834855;0.032223117;0.098196514;14.156251;-21.993752;-31.368752
3146;-1.8891335;1.6127625;7.749156;-0.3675115;-0.053603385;0.14859286;14.1;-22.06875;-31.406252
3155;-1.7180467;1.544567;8.013563;-0.35346162;-0.15012002;0.1999055;13.89375;-22.21875;-31.3875
3164;-1.5230316;1.5158532;8.271988;-0.32627815;-0.24785839;0.24449863;13.8;-22.331251;-31.143751
3174;-1.3220345;1.5266209;8.532805;-0.29420775;-0.3349066;0.27595815;13.8;-22.3125;-31.25625
3183;-1.1497513;1.558924;8.768498;-0.26244277;-0.40301803;0.2924515;13.875001;-22.06875;-31.406252
3193;-0.94277215;1.5457634;8.953942;-0.22609633;-0.44577858;0.29856017;14.062501;-22.21875;-31.237501
3202;-0.8063812;1.5349957;9.159725;-0.19372049;-0.4628828;0.29397866;14.418751;-22.35;-30.956251
3211;-0.75613195;1.5290136;9.38465;-0.16531529;-0.44822204;0.2784016;14.325001;-22.575;-31.0125
3221;-0.762114;1.5206388;9.5868435;-0.13965896;-0.41615164;0.251829;14.45625;-22.518751;-30.69375
3230;-0.81595254;1.5577276;9.6993065;-0.1155298;-0.38316494;0.2206749;14.306251;-22.612501;-30.393751
3239;-0.87936234;1.5960127;9.790234;-0.09109521;-0.35628688;0.19532402;14.26875;-22.66875;-30.4125
3249;-0.9798609;1.6486548;9.900304;-0.067576915;-0.3358229;0.17791437;14.26875;-22.575;-30.206251
3258;-1.0336994;1.7228323;9.966106;-0.04405862;-0.3281871;0.1678351;14.137501;-22.66875;-30.187502
3267;-1.0767702;1.8125632;10.04507;-0.024205517;-0.3440696;0.1669188;13.9875;-22.59375;-30.2625
3277;-1.0564312;1.8723837;10.114461;-0.004657844;-0.37461284;0.16936226;13.650001;-22.78125;-30.300001
3286;-0.9810573;1.9393828;10.194621;0.016111558;-0.41431904;0.17027856;13.312501;-22.893751;-30.16875
3295;-0.8135597;1.9405792;10.30469;0.038408123;-0.46043932;0.16294818;13.2375;-22.800001;-30.618752
3305;-0.65324056;1.969293;10.472188;0.06253728;-0.5071705;0.14462224;13.275001;-22.48125;-30.91875
3314;-0.526421;2.0398812;10.687542;0.07933606;-0.5554288;0.11438443;13.293751;-22.40625;-31.050001
3324;-0.40079778;2.160719;10.83829;0.09277509;-0.59910566;0.0707076;13.293751;-22.331251;-31.1625
3333;-0.25124636;2.3318057;10.837093;0.10254893;-0.6330086;0.022754714;13.06875;-22.3875;-31.2
3342;-0.10289137;2.536392;10.637293;0.1117119;-0.63025975;-0.01970039;12.900001;-22.575;-31.10625
3352;0.03589234;2.7302105;10.2520485;0.13523018;-0.56153744;-0.042607818;12.58125;-22.7625;-31.050001
3361;0.2548356;2.7074788;9.728021;0.17615813;-0.40026915;-0.043524116;12.76875;-22.44375;-31.06875
3370;0.26081768;2.9599216;9.079565;0.23877177;-0.1547015;-0.031917684;12.3;-22.6875;-30.768751
3380;0.09212367;2.9790642;8.7780695;0.31421357;0.13729186;-0.022754714;12.262501;-23.04375;-30.675001
3389;0.0023928226;2.745764;8.836694;0.39148796;0.4167625;-0.005345067;12.093751;-23.081251;-30.806252
3398;-0.2117648;2.5866413;9.037691;0.4400517;0.5593994;-0.0056504994;11.85;-23.325;-30.825
3408;-0.5802595;2.5698915;9.456435;0.44402233;0.53221595;-0.048716467;11.962501;-23.23125;-30.54375
3417;-0.94277215;2.6392834;10.10489;0.40401068;0.35292712;-0.14034618;11.83125;-23.400002;-30.243752
3427;-1.1497513;2.7481568;10.77488;0.3276526;0.033444848;-0.27259842;12.13125;-23.175001;-30.187502
3436;-1.0600204;2.6895328;11.1015005;0.23052509;-0.3911062;-0.42684177;12.20625;-23.268751;-30.337502
3445;-0.8327023;2.6895328;11.009377;0.13553563;-0.8153518;-0.57589275;12.712501;-23.1;-30.300001
3455;-0.65084773;2.8402805;10.888539;0.06223185;-1.0865757;-0.6849321;12.975;-23.19375;-29.962502
3464;-0.2656033;2.7122645;10.977074;0.028939718;-1.1342232;-0.7203623;13.312501;-23.118752;-29.681252
3473;0.19142582;2.359323;11.29173;0.044822205;-1.0361794;-0.67302024;13.63125;-23.2875;-29.19375
3483;0.5563313;2.1080768;11.3778715;0.07841977;-0.9289726;-0.5697841;13.668751;-23.400002;-29.400002
3492;0.8925229;1.9369899;11.352747;0.11568252;-0.8474222;-0.45036006;14.175;-23.081251;-29.437502
3501;1.154537;1.9238294;11.667403;0.15538873;-0.74418604;-0.34254244;14.343751;-22.95;-29.531252
3511;1.2490535;1.9477576;12.003594;0.20181446;-0.64461505;-0.2640463;14.418751;-23.175001;-29.212502
3520;1.2454642;1.9800607;12.154343;0.24304782;-0.6253728;-0.21853687;14.400001;-23.306252;-29.400002
3530;1.2669996;1.9824536;12.076576;0.27939427;-0.67729634;-0.20540328;14.325001;-23.118752;-29.475
3539;1.3639089;1.8711873;11.763116;0.31329727;-0.7490729;-0.21517712;13.9125;-23.325;-29.400002
3548;1.4392828;1.6354942;11.300105;0.348422;-0.78022707;-0.24266604;13.743751;-23.0625;-29.868752
3558;1.4536397;1.3112668;10.978271;0.38201955;-0.72921985;-0.27870706;13.575001;-23.025002;-29.962502
3567;1.3591232;1.0229317;10.932807;0.40950847;-0.6046034;-0.32177302;12.993751;-23.268751;-30.112501
3576;1.1473584;0.8315059;11.02852;0.4171443;-0.4647154;-0.37216938;12.76875;-23.175001;-30.150002
3586;0.9176475;0.83030945;11.179267;0.3991238;-0.35995206;-0.4253146;12.562501;-22.931252;-30.300001
3595;0.7788638;0.9343972;11.265409;0.35514152;-0.30008733;-0.468686;12.20625;-22.837502;-30.075
3604;0.71425754;1.0301101;11.056037;0.29649848;-0.2829831;-0.48029244;11.700001;-22.81875;-30.056252
3614;0.7082755;1.0755738;10.559526;0.23327398;-0.27351472;-0.44730574;11.137501;-23.25;-29.587502
3623;0.7393822;1.0480564;9.945767;0.17737986;-0.20784675;-0.36422813;10.856251;-23.400002;-29.19375
3633;0.80518484;1.0085747;9.292527;0.14256057;-0.048716467;-0.24113888;10.59375;-23.643751;-28.650002
3642;0.78723866;1.0671989;8.656036;0.1333976;0.19013166;-0.09789108;10.931251;-23.493752;-28.85625
3651;0.62931234;1.1533405;8.039884;0.13706279;0.46105018;0.049327333;11.00625;-23.71875;-28.85625
3661;0.49172506;1.2598212;7.5349984;0.14928009;0.72555465;0.17577635;11.34375;-23.8125;-28.7625
3670;0.37088752;1.4033905;7.2586274;0.15813762;0.96776253;0.26526803;11.475;-23.79375;-28.706251
3679;0.13519448;1.6809579;7.1138616;0.15569416;1.1507165;0.31841326;12.01875;-23.587502;-28.81875
3689;-0.20578274;2.0015962;7.1581287;0.12545635;1.230129;0.34101525;12.8625;-22.987501;-29.38125
3698;-0.51206404;2.3186452;7.3495545;0.06620247;1.2035563;0.33796093;13.44375;-22.44375;-29.831251
3707;-0.73340017;2.6249263;7.795816;-0.015042545;1.0752747;0.3074177;14.156251;-21.956251;-30.4125
3717;-0.8769695;2.8965118;8.220542;-0.115835235;0.8342886;0.26190826;14.343751;-21.712502;-30.337502
3726;-0.8350951;3.0460632;8.514859;-0.22426373;0.47632182;0.21853687;14.512501;-21.45;-30.4125
3735;-0.59940207;2.9575288;8.635697;-0.32994333;0.06185006;0.18493931;14.587501;-21.112501;-30.6
3745;-0.23928227;2.6488547;8.699107;-0.4182133;-0.32116216;0.1660025;14.981251;-20.775002;-30.843752
3754;0.016749758;2.4275186;8.7266245;-0.4728857;-0.5997165;0.14767656;15.0375;-20.90625;-31.087502
3764;0.25842485;2.2983062;8.874979;-0.49976376;-0.75762504;0.12110394;15.093751;-20.71875;-31.425001
3773;0.51086766;2.2073789;8.921639;-0.50159633;-0.8110757;0.08720095;15.281251;-20.6625;-31.575
3782;0.80877405;1.995614;9.047262;-0.48663014;-0.79549867;0.061544627;15.50625;-20.625;-31.518751
3792;1.0612168;1.7359928;9.298509;-0.4597521;-0.7221949;0.050854493;15.675;-20.550001;-31.44375
3801;1.1976078;1.5050855;9.543773;-0.43165234;-0.62476194;0.03924806;15.750001;-20.8125;-31.275002
3810;1.1976078;1.4644074;9.667004;-0.4078286;-0.53038335;0.019089524;15.656251;-20.681252;-31.44375
3820;1.0851451;1.5744773;9.602397;-0.38278314;-0.43875363;-0.0029016077;15.562501;-20.8875;-31.125002
3829;0.9320044;1.8125632;9.215957;-0.34643668;-0.3260491;-0.016646065;15.50625;-20.79375;-30.975
3838;0.7477571;2.056631;8.669196;-0.28687736;-0.16630794;1.527162E-4;15.543751;-20.56875;-30.7875
3848;0.5982057;2.1918256;8.093722;-0.19738568;0.050854493;0.05665771;15.262501;-20.53125;-30.768751
3857;0.485743;2.2073789;7.5960155;-0.09262237;0.3016145;0.14004076;14.700001;-20.550001;-30.825
3867;0.39481574;2.1714866;7.3100734;0.016111558;0.5422952;0.2206749;14.26875;-20.550001;-30.937502
3876;0.31106696;2.1619153;7.2622166;0.10713041;0.7551816;0.27229297;13.968751;-20.38125;-31.10625
3885;0.15792629;2.2851455;7.308877;0.15966478;0.900262;0.29397866;13.931251;-20.493752;-30.993752
3895;-0.050249275;2.4825535;7.5086775;0.17951788;0.9622647;0.28603745;13.70625;-20.400002;-31.368752
3904;-0.27756742;2.7062824;7.8723865;0.15752676;0.95188004;0.24785839;13.5375;-20.456251;-31.312502
3913;-0.49651068;2.882155;8.23131;0.0994946;0.87216216;0.17760894;13.406251;-20.625;-31.25625
3923;-0.6580262;2.9216363;8.480164;0.009086614;0.7298307;0.08536835;13.181251;-20.98125;-31.10625
3932;-0.71306115;2.8677979;8.627322;-0.1051451;0.547793;-0.015424335;13.25625;-21.150002;-31.2
3941;-0.6687939;2.6392834;8.590233;-0.23587017;0.3620901;-0.1018617;13.312501;-21.35625;-31.143751
3951;-0.58624154;2.3485553;8.523234;-0.36323547;0.22281294;-0.14981459;13.51875;-21.4125;-31.050001
3960;-0.587438;2.1427727;8.525627;-0.4719694;0.159283;-0.15012002;13.5375;-21.6;-30.862501
3970;-0.6161518;2.0518453;8.639286;-0.5464949;0.17760894;-0.107359484;13.70625;-21.806252;-30.7875
3979;-0.6436693;2.0901306;8.843872;-0.58650655;0.24388777;-0.031001387;14.025001;-21.862501;-30.54375
3988;-0.60777694;2.2121646;9.0747795;-0.5962804;0.31658068;0.07040217;13.968751;-22.3125;-30.35625
3998;-0.5288138;2.2648067;9.064013;-0.5788707;0.3697259;0.18463388;14.08125;-22.368752;-29.925001
4007;-0.4139583;2.2468605;9.047262;-0.5406917;0.4054615;0.29581127;13.931251;-22.931252;-29.362501
4016;-0.28235307;2.1870399;9.175279;-0.4909062;0.45127636;0.37583455;13.9875;-23.1375;-29.250002
4026;-0.22013968;2.219343;9.4229355;-0.44142616;0.49403688;0.4167625;13.762501;-23.325;-29.175001
4035;-0.18185452;2.2791636;9.65504;-0.39805475;0.49922925;0.42684177;13.781251;-23.268751;-29.062502
4044;-0.05383851;2.2779672;9.850055;-0.3672061;0.4497492;0.41920596;13.5375;-23.23125;-28.9125
4054;0.13160525;2.1655045;10.043873;-0.34857473;0.35017824;0.4082104;13.218751;-23.118752;-29.025002
4063;0.31944183;1.9980069;10.242477;-0.3400226;0.21364996;0.39813113;13.05;-22.81875;-29.456251
4072;0.46181476;1.7982062;10.510473;-0.33727372;0.05818487;0.3856084;12.88125;-22.40625;-29.812502
4082;0.5455636;1.6701902;10.772488;-0.33757916;-0.10216714;0.36636615;12.7875;-21.768751;-30.337502
4091;0.62811595;1.5613167;11.035698;-0.3323868;-0.24846925;0.3413207;12.637501;-21.46875;-30.31875
4101;0.7322037;1.5110675;11.363515;-0.31344998;-0.3639227;0.319635;12.900001;-21.056252;-30.50625
4110;0.8458628;1.4668003;11.533405;-0.28657195;-0.4488329;0.31077746;12.825001;-21.0;-30.69375
4119;0.9810573;1.3435699;11.487942;-0.25266895;-0.5166389;0.32207847;12.806251;-20.925001;-30.825
4129;1.1509477;1.262214;11.359925;-0.21021384;-0.52916163;0.34956738;12.806251;-21.056252;-30.956251
4138;1.274178;1.2598212;11.144571;-0.15645774;-0.4592176;0.38347036;13.012501;-21.0;-30.656252
4147;1.39023;1.329213;10.796415;-0.092011504;-0.31627524;0.42134398;13.312501;-21.28125;-30.45
4157;1.4009976;1.5182459;10.372886;-0.012599086;-0.108886644;0.46838057;13.500001;-21.45;-30.206251
4166;1.2933207;1.8221345;9.950553;0.082084954;0.1424842;0.5227475;13.593751;-21.581251;-30.225
4175;1.0959128;2.099702;9.675379;0.1862374;0.40423977;0.58139056;13.500001;-21.69375;-30.018751
4185;0.9702896;2.3234308;9.542577;0.29222244;0.6262891;0.63148147;13.500001;-21.65625;-29.831251
4194;0.8422736;2.5339992;9.332008;0.3908771;0.7619011;0.6678279;13.500001;-21.75;-29.737501
4204;0.68195444;2.804388;9.02812;0.47426015;0.802829;0.68707013;13.668751;-21.7875;-29.6625
4213;0.49172506;3.1357942;8.689535;0.5487856;0.8101594;0.6895136;13.593751;-21.900002;-29.550001
4222;0.1698904;3.5676985;8.392825;0.60712326;0.82543105;0.67546374;13.312501;-22.1625;-29.5125
4232;-0.031106694;3.95055;8.270791;0.65507615;0.88957185;0.65164;13.275001;-22.2;-29.60625
4241;-0.17706887;4.168297;8.344969;0.6941715;0.98486674;0.6351467;13.181251;-22.25625;-29.400002
4250;-0.32063824;4.354937;8.641679;0.7091377;1.0462587;0.63148147;13.087501;-22.575;-29.362501
